label,Id,predict_value
posLen_tp_12_rand_c,0,0.57
posLen_tp_12_rand_c,0,0.62
posLen_tp_12_rand_c,0,0.26
posLen_tp_12_rand_c,0,0.22
posLen_tp_12_rand_c,0,0.34
posLen_tp_12_rand_c,1,0.59
posLen_tp_12_rand_c,1,0.43
posLen_tp_12_rand_c,1,0.5
posLen_tp_12_rand_c,1,0.38
posLen_tp_12_rand_c,1,0.75
posLen_tp_12_rand_c,2,0.28
posLen_tp_12_rand_c,2,0.82
posLen_tp_12_rand_c,2,0.64
posLen_tp_12_rand_c,2,0.4
posLen_tp_12_rand_c,2,0.84
posLen_tp_12_rand_c,3,0.7
posLen_tp_12_rand_c,3,0.72
posLen_tp_12_rand_c,3,0.46
posLen_tp_12_rand_c,3,0.78
posLen_tp_12_rand_c,3,0.15
posLen_tp_12_rand_c,4,0.75
posLen_tp_12_rand_c,4,0.92
posLen_tp_12_rand_c,4,0.65
posLen_tp_12_rand_c,4,0.18
posLen_tp_12_rand_c,4,0.45
posLen_tp_12_rand_c,5,0.48
posLen_tp_12_rand_c,5,0.6
posLen_tp_12_rand_c,5,0.94
posLen_tp_12_rand_c,5,0.25
posLen_tp_12_rand_c,5,0.65
posLen_tp_12_rand_c,6,0.49
posLen_tp_12_rand_c,6,0.61
posLen_tp_12_rand_c,6,0.95
posLen_tp_12_rand_c,6,0.26
posLen_tp_12_rand_c,6,0.66
posLen_tp_12_rand_c,7,0.54
posLen_tp_12_rand_c,7,0.66
posLen_tp_12_rand_c,7,1.0
posLen_tp_12_rand_c,7,0.31
posLen_tp_12_rand_c,7,0.71
posLen_tp_12_rand_c,8,0.5
posLen_tp_12_rand_c,8,0.62
posLen_tp_12_rand_c,8,0.96
posLen_tp_12_rand_c,8,0.27
posLen_tp_12_rand_c,8,0.67
