label,Id,predict_value
posLen_tp_10_rand_c,0,0.5
posLen_tp_10_rand_c,0,0.47
posLen_tp_10_rand_c,0,0.25
posLen_tp_10_rand_c,0,0.94
posLen_tp_10_rand_c,0,0.25
posLen_tp_10_rand_c,1,0.31
posLen_tp_10_rand_c,1,0.89
posLen_tp_10_rand_c,1,0.26
posLen_tp_10_rand_c,1,0.32
posLen_tp_10_rand_c,1,0.36
posLen_tp_10_rand_c,2,0.24
posLen_tp_10_rand_c,2,0.13
posLen_tp_10_rand_c,2,0.58
posLen_tp_10_rand_c,2,0.55
posLen_tp_10_rand_c,2,0.75
posLen_tp_10_rand_c,3,0.92
posLen_tp_10_rand_c,3,0.57
posLen_tp_10_rand_c,3,0.24
posLen_tp_10_rand_c,3,0.22
posLen_tp_10_rand_c,3,0.5
posLen_tp_10_rand_c,4,0.54
posLen_tp_10_rand_c,4,1
posLen_tp_10_rand_c,4,0.79
posLen_tp_10_rand_c,4,0.29
posLen_tp_10_rand_c,4,0.42
posLen_tp_10_rand_c,5,0.28
posLen_tp_10_rand_c,5,0.25
posLen_tp_10_rand_c,5,0.93
posLen_tp_10_rand_c,5,0.45
posLen_tp_10_rand_c,5,0.49
posLen_tp_10_rand_c,6,0.29
posLen_tp_10_rand_c,6,0.26
posLen_tp_10_rand_c,6,0.94
posLen_tp_10_rand_c,6,0.46
posLen_tp_10_rand_c,6,0.5
posLen_tp_10_rand_c,7,0.36
posLen_tp_10_rand_c,7,0.33
posLen_tp_10_rand_c,7,1.01
posLen_tp_10_rand_c,7,0.53
posLen_tp_10_rand_c,7,0.57
posLen_tp_10_rand_c,8,0.3
posLen_tp_10_rand_c,8,0.27
posLen_tp_10_rand_c,8,0.95
posLen_tp_10_rand_c,8,0.47
posLen_tp_10_rand_c,8,0.51
