label,Id,predict_value
posLen_tp_11_rand_c,0,0.32
posLen_tp_11_rand_c,0,0.62
posLen_tp_11_rand_c,0,0.58
posLen_tp_11_rand_c,0,0.9
posLen_tp_11_rand_c,0,0.6
posLen_tp_11_rand_c,1,0.58
posLen_tp_11_rand_c,1,0.27
posLen_tp_11_rand_c,1,0.81
posLen_tp_11_rand_c,1,0.78
posLen_tp_11_rand_c,1,0.8
posLen_tp_11_rand_c,2,0.75
posLen_tp_11_rand_c,2,0.14
posLen_tp_11_rand_c,2,0.6
posLen_tp_11_rand_c,2,0.9
posLen_tp_11_rand_c,2,0.5
posLen_tp_11_rand_c,3,0.3
posLen_tp_11_rand_c,3,0.41
posLen_tp_11_rand_c,3,0.45
posLen_tp_11_rand_c,3,0.62
posLen_tp_11_rand_c,3,0.32
posLen_tp_11_rand_c,4,0.38
posLen_tp_11_rand_c,4,0.31
posLen_tp_11_rand_c,4,0.9
posLen_tp_11_rand_c,4,0.92
posLen_tp_11_rand_c,4,0.27
posLen_tp_11_rand_c,5,0.41
posLen_tp_11_rand_c,5,0.3
posLen_tp_11_rand_c,5,0.33
posLen_tp_11_rand_c,5,0.41
posLen_tp_11_rand_c,5,0.2
posLen_tp_11_rand_c,6,0.42
posLen_tp_11_rand_c,6,0.31
posLen_tp_11_rand_c,6,0.34
posLen_tp_11_rand_c,6,0.42
posLen_tp_11_rand_c,6,0.21
posLen_tp_11_rand_c,7,0.5
posLen_tp_11_rand_c,7,0.39
posLen_tp_11_rand_c,7,0.42
posLen_tp_11_rand_c,7,0.5
posLen_tp_11_rand_c,7,0.29
posLen_tp_11_rand_c,8,0.43
posLen_tp_11_rand_c,8,0.32
posLen_tp_11_rand_c,8,0.35
posLen_tp_11_rand_c,8,0.43
posLen_tp_11_rand_c,8,0.22
