label,Id,predict_value
posLen_tp_12_rand_c,0,0.44
posLen_tp_12_rand_c,0,0.63
posLen_tp_12_rand_c,0,0.92
posLen_tp_12_rand_c,0,0.19
posLen_tp_12_rand_c,0,0.54
posLen_tp_12_rand_c,1,0.65
posLen_tp_12_rand_c,1,0.49
posLen_tp_12_rand_c,1,0.69
posLen_tp_12_rand_c,1,0.28
posLen_tp_12_rand_c,1,0.89
posLen_tp_12_rand_c,2,0.15
posLen_tp_12_rand_c,2,0.91
posLen_tp_12_rand_c,2,0.73
posLen_tp_12_rand_c,2,0.53
posLen_tp_12_rand_c,2,0.19
posLen_tp_12_rand_c,3,0.61
posLen_tp_12_rand_c,3,0.97
posLen_tp_12_rand_c,3,0.28
posLen_tp_12_rand_c,3,0.56
posLen_tp_12_rand_c,3,0.53
posLen_tp_12_rand_c,4,0.47
posLen_tp_12_rand_c,4,0.56
posLen_tp_12_rand_c,4,0.67
posLen_tp_12_rand_c,4,0.24
posLen_tp_12_rand_c,4,0.33
posLen_tp_12_rand_c,5,0.28
posLen_tp_12_rand_c,5,0.33
posLen_tp_12_rand_c,5,0.7
posLen_tp_12_rand_c,5,0.28
posLen_tp_12_rand_c,5,0.38
posLen_tp_12_rand_c,6,0.29
posLen_tp_12_rand_c,6,0.34
posLen_tp_12_rand_c,6,0.71
posLen_tp_12_rand_c,6,0.29
posLen_tp_12_rand_c,6,0.39
posLen_tp_12_rand_c,7,0.34
posLen_tp_12_rand_c,7,0.39
posLen_tp_12_rand_c,7,0.76
posLen_tp_12_rand_c,7,0.34
posLen_tp_12_rand_c,7,0.44
posLen_tp_12_rand_c,8,0.3
posLen_tp_12_rand_c,8,0.35
posLen_tp_12_rand_c,8,0.72
posLen_tp_12_rand_c,8,0.3
posLen_tp_12_rand_c,8,0.4
