label,Id,predict_value
posLen_tp_10_rand_c,0,0.48
posLen_tp_10_rand_c,0,0.82
posLen_tp_10_rand_c,0,0.68
posLen_tp_10_rand_c,0,0.94
posLen_tp_10_rand_c,0,0.52
posLen_tp_10_rand_c,1,0.28
posLen_tp_10_rand_c,1,0.62
posLen_tp_10_rand_c,1,0.54
posLen_tp_10_rand_c,1,0.37
posLen_tp_10_rand_c,1,0.50
posLen_tp_10_rand_c,2,0.42
posLen_tp_10_rand_c,2,1
posLen_tp_10_rand_c,2,0.28
posLen_tp_10_rand_c,2,0.49
posLen_tp_10_rand_c,2,0.25
posLen_tp_10_rand_c,3,0.45
posLen_tp_10_rand_c,3,0.97
posLen_tp_10_rand_c,3,0.52
posLen_tp_10_rand_c,3,0.18
posLen_tp_10_rand_c,3,0.2
posLen_tp_10_rand_c,4,0.5
posLen_tp_10_rand_c,4,0.9
posLen_tp_10_rand_c,4,0.43
posLen_tp_10_rand_c,4,0.91
posLen_tp_10_rand_c,4,0.52
posLen_tp_10_rand_c,5,0.82
posLen_tp_10_rand_c,5,0.92
posLen_tp_10_rand_c,5,0.9
posLen_tp_10_rand_c,5,0.37
posLen_tp_10_rand_c,5,0.52
posLen_tp_10_rand_c,6,0.83
posLen_tp_10_rand_c,6,0.93
posLen_tp_10_rand_c,6,0.91
posLen_tp_10_rand_c,6,0.38
posLen_tp_10_rand_c,6,0.53
posLen_tp_10_rand_c,7,0.9
posLen_tp_10_rand_c,7,1.0
posLen_tp_10_rand_c,7,0.98
posLen_tp_10_rand_c,7,0.45
posLen_tp_10_rand_c,7,0.6
posLen_tp_10_rand_c,8,0.84
posLen_tp_10_rand_c,8,0.94
posLen_tp_10_rand_c,8,0.92
posLen_tp_10_rand_c,8,0.39
posLen_tp_10_rand_c,8,0.54
