label,Id,predict_value
posLen_tp_11_rand_c,0,0.6
posLen_tp_11_rand_c,0,0.53
posLen_tp_11_rand_c,0,0.75
posLen_tp_11_rand_c,0,0.7
posLen_tp_11_rand_c,0,0.55
posLen_tp_11_rand_c,1,0.3
posLen_tp_11_rand_c,1,0.8
posLen_tp_11_rand_c,1,0.5
posLen_tp_11_rand_c,1,0.11
posLen_tp_11_rand_c,1,0.5
posLen_tp_11_rand_c,2,0.55
posLen_tp_11_rand_c,2,0.28
posLen_tp_11_rand_c,2,0.25
posLen_tp_11_rand_c,2,0.85
posLen_tp_11_rand_c,2,0.5
posLen_tp_11_rand_c,3,0.5
posLen_tp_11_rand_c,3,0.68
posLen_tp_11_rand_c,3,0.6
posLen_tp_11_rand_c,3,0.77
posLen_tp_11_rand_c,3,0.29
posLen_tp_11_rand_c,4,0.33
posLen_tp_11_rand_c,4,0.9
posLen_tp_11_rand_c,4,0.96
posLen_tp_11_rand_c,4,0.58
posLen_tp_11_rand_c,4,0.52
posLen_tp_11_rand_c,5,0.99
posLen_tp_11_rand_c,5,0.2
posLen_tp_11_rand_c,5,0.72
posLen_tp_11_rand_c,5,0.14
posLen_tp_11_rand_c,5,0.55
posLen_tp_11_rand_c,6,1.0
posLen_tp_11_rand_c,6,0.21
posLen_tp_11_rand_c,6,0.73
posLen_tp_11_rand_c,6,0.15
posLen_tp_11_rand_c,6,0.56
posLen_tp_11_rand_c,7,1.08
posLen_tp_11_rand_c,7,0.29
posLen_tp_11_rand_c,7,0.81
posLen_tp_11_rand_c,7,0.23
posLen_tp_11_rand_c,7,0.64
posLen_tp_11_rand_c,8,1.01
posLen_tp_11_rand_c,8,0.22
posLen_tp_11_rand_c,8,0.74
posLen_tp_11_rand_c,8,0.16
posLen_tp_11_rand_c,8,0.57
