label,Id,predict_value
posLen_tp_10_rand_c,0,0.44
posLen_tp_10_rand_c,0,1
posLen_tp_10_rand_c,0,0.34
posLen_tp_10_rand_c,0,0.62
posLen_tp_10_rand_c,0,0.58
posLen_tp_10_rand_c,1,0.48
posLen_tp_10_rand_c,1,0.33
posLen_tp_10_rand_c,1,0.25
posLen_tp_10_rand_c,1,0.5
posLen_tp_10_rand_c,1,0.62
posLen_tp_10_rand_c,2,0.92
posLen_tp_10_rand_c,2,0.52
posLen_tp_10_rand_c,2,0.1
posLen_tp_10_rand_c,2,0.37
posLen_tp_10_rand_c,2,0.66
posLen_tp_10_rand_c,3,0.6
posLen_tp_10_rand_c,3,0.95
posLen_tp_10_rand_c,3,0.24
posLen_tp_10_rand_c,3,0.52
posLen_tp_10_rand_c,3,0.95
posLen_tp_10_rand_c,4,0.8
posLen_tp_10_rand_c,4,0.47
posLen_tp_10_rand_c,4,0.35
posLen_tp_10_rand_c,4,0.48
posLen_tp_10_rand_c,4,1
posLen_tp_10_rand_c,5,0.24
posLen_tp_10_rand_c,5,0.51
posLen_tp_10_rand_c,5,0.26
posLen_tp_10_rand_c,5,0.5
posLen_tp_10_rand_c,5,0.89
posLen_tp_10_rand_c,6,0.25
posLen_tp_10_rand_c,6,0.52
posLen_tp_10_rand_c,6,0.27
posLen_tp_10_rand_c,6,0.51
posLen_tp_10_rand_c,6,0.9
posLen_tp_10_rand_c,7,0.32
posLen_tp_10_rand_c,7,0.59
posLen_tp_10_rand_c,7,0.34
posLen_tp_10_rand_c,7,0.58
posLen_tp_10_rand_c,7,0.97
posLen_tp_10_rand_c,8,0.26
posLen_tp_10_rand_c,8,0.53
posLen_tp_10_rand_c,8,0.28
posLen_tp_10_rand_c,8,0.52
posLen_tp_10_rand_c,8,0.91
