label,Id,predict_value
posLen_tp_11_rand_c,0,0.08
posLen_tp_11_rand_c,0,0.84
posLen_tp_11_rand_c,0,0.2
posLen_tp_11_rand_c,0,0.44
posLen_tp_11_rand_c,0,0.3
posLen_tp_11_rand_c,1,0.37
posLen_tp_11_rand_c,1,0.18
posLen_tp_11_rand_c,1,0.26
posLen_tp_11_rand_c,1,0.85
posLen_tp_11_rand_c,1,0.57
posLen_tp_11_rand_c,2,0.51
posLen_tp_11_rand_c,2,0.8
posLen_tp_11_rand_c,2,0.94
posLen_tp_11_rand_c,2,0.67
posLen_tp_11_rand_c,2,0.32
