label,Id,predict_value
posLen_tp_11_rand_c,0,0.24
posLen_tp_11_rand_c,0,0.42
posLen_tp_11_rand_c,0,0.62
posLen_tp_11_rand_c,0,0.13
posLen_tp_11_rand_c,0,0.26
posLen_tp_11_rand_c,1,0.93
posLen_tp_11_rand_c,1,0.29
posLen_tp_11_rand_c,1,0.62
posLen_tp_11_rand_c,1,0.72
posLen_tp_11_rand_c,1,0.91
posLen_tp_11_rand_c,2,0.41
posLen_tp_11_rand_c,2,0.95
posLen_tp_11_rand_c,2,0.67
posLen_tp_11_rand_c,2,0.41
posLen_tp_11_rand_c,2,0.83
