label,Id,predict_value
posLen_tp_11_rand_c,0,0.51
posLen_tp_11_rand_c,0,0.53
posLen_tp_11_rand_c,0,0.22
posLen_tp_11_rand_c,0,0.39
posLen_tp_11_rand_c,0,0.26
posLen_tp_11_rand_c,1,0.6
posLen_tp_11_rand_c,1,0.46
posLen_tp_11_rand_c,1,0.26
posLen_tp_11_rand_c,1,0.44
posLen_tp_11_rand_c,1,0.67
posLen_tp_11_rand_c,2,0.85
posLen_tp_11_rand_c,2,0.73
posLen_tp_11_rand_c,2,0.87
posLen_tp_11_rand_c,2,0.58
posLen_tp_11_rand_c,2,0.38
